"id_igreja";"nome";"paroco";"endereco";"bairro";"cidade";"uf";"pais";"cep";"telefones";"observacao";"latitude";"longitude";"src_missas";"src_confissoes";"url";"email";"diocese";"hash";"hash_matriz";"secretaria";"last_modified"
249;"São Luís Rei de França";"Pe. Fr. Paulo Sérgio Fernandes, OFMConv";"Estrada de Botafogo, 410";"Costa Barros";"Rio de Janeiro";"RJ";"Brasil";"21532-200";"(21) 2474-3770";"";-22.820661;-43.363458;"Ter a Sex 08:00 
Qua Sex 19:00
Dom 07:00 10:00 19:00";"";"";"";"Rio de Janeiro";"tJOXX";NULL;NULL;"2012-12-29 13:22:16"
250;"Paróquia São Marcos";"Pe. Alan Dias de Oliveira";"Praça Embaixador Gualberto de Oliveira, 10";"Condomínio Barra Sul - Barra da Tijuca";"Rio de Janeiro";"RJ";"Brasil";"22793-360";"(21)2498-4367, (21) 2498-3547";"";-23.0006704;-43.3921967;"Seg a Sáb 19h
Domingo 7h30 10h30 18h e 19h30";"Ter a  Sex das 15h30 às 17h30";"http://www.paroquiasaomarcos.com.br/";"danielmend@gmail.com, contato@paroquiasaomarcos.com.br, pascom@paroquiasaomarcos.com.br";"Rio de Janeiro";"Vd8x4";NULL;"De segunda a domingo, das 9h às 12h e 14h às 20h.";"2015-09-30 14:29:37"
251;"São Mateus";"Pe. Izahú Barros Maciel Filho";"Rua Pinto de Campos, 57";"Oswaldo Cruz";"Rio de Janeiro";"RJ";"Brasil";"21550-270";"(21) 2450-1136";"";-22.866165;-43.35111;"";"";"";"";"Rio de Janeiro";"7wtMb";NULL;NULL;"2013-01-11 18:32:26"
252;"São Miguel";"Pe. João Azeredo";"Rua Princesa Leopoldina, 181";"Magalhães Bastos";"Rio de Janeiro";"RJ";"Brasil";"21710-420";"(21) 3338-8911";"";-22.870526;-43.419701;"";"";"";"";"Rio de Janeiro";"kGdm8";NULL;NULL;"2013-01-11 18:32:26"
253;"São Miguel Arcanjo";"Pe. Jefferson Araújo de Oliveira";"Rua Toriba, 145";"Colégio";"Rio de Janeiro";"RJ";"Brasil";"21545-260";"(21) 2471-2851";"";-22.844545;-43.339608;"";"";"http://www.psma.kit.net";"";"Rio de Janeiro";"MaOBf";NULL;NULL;"2013-01-12 13:29:42"
254;"Paróquia São Paulo Apóstolo";"Pe. Paulo de Tarso Rodrigues, CRSP";"Rua Barão de Ipanema, 85";"Copacabana";"Rio de Janeiro";"RJ";"Brasil";"22050-031";"(21) 2255-7547, (21) 2256-5150";"Padres Barnabitas";-22.974557;-43.190657;"Domingo:	07:30, 09:00, 10:30, 12:00, 18:00, 19:30
Segunda-feira:	07:00, 08:00, 09:00, 18:00
Terça-feira: 07:00, 08:00, 09:00, 18:00
Quarta-feira: 07:00, 18:00
Quinta-feira:	07:00, 08:00, 09:00, 18:00
Sexta-feira:	07:00, 08:00, 09:00, 18:00
Sábado:	07:00, 08:00, 09:00, 17:00
1ª Terça-feira: 15:30 (Missa dos Doentes)
3ª Sábado: 10:00 (Missa de Nossa Senhora Mãe da Divina Providência)";"Segunda-feira:	09:00 às 11:00, 15:00 às 17:30
Terça-feira:	09:00 às 11:00, 15:00 às 17:30
Quinta-feira:	09:00 às 11:00, 15:00 às 17:30
Sexta-feira:	09:00 às 11:00, 15:00 às 17:30
Sábado:	09:00 às 11:00";"http://www.paroquiasaopauloapostolorj.com.br/";"p.saopauloapostolo@terra.com.br";"Rio de Janeiro";"yu8bC";NULL;"";"2017-03-05 10:56:27"
255;"São Pedro Apóstolo";"Pe. Lélio";"Rua General Clarindo, 632";"Encantado";"Rio de Janeiro";"RJ";"Brasil";"20755-320";"(21) 2594-1396";"";-22.8922958;-43.3013649;"Domingo: 8:00, 10:00 e 18:00";"";"";"";"Rio de Janeiro";"bDt0j";NULL;"";"2015-01-20 21:51:05"
256;"São Pedro Apóstolo";"Pe. Marcus Vinicius Antunes da Trindade";"Rua Belchior da Fonseca, 301";"Pedra de Guaratiba";"Rio de Janeiro";"RJ";"Brasil";"23027-260";"(21) 2417-3238";"Toda quinta-feira a partir das 08:00h Adoração ao Santíssimo.";-23.000528;-43.64192;"Sáb 19:30
Dom 07:00, 10:00 e 18:30
Seg 18:30
Qui 18:30";"Toda Sexta-Feira das 08:00 às 12:00 e das 14:00 às 17:00";"";"";"Rio de Janeiro";"DXdQG";NULL;"";"2013-12-28 16:27:30"
257;"Paróquia São Pedro do Mar";"Pe. Zdzislaw Blaszczyk";"Rua Gilberto Freire, 100";"Recreio dos Bandeirantes";"Rio de Janeiro";"RJ";"Brasil";"22790-690";"(21) 2490-2287";"Secretaria Paroquia - Horários:

Segundas e Sábados: 8:00 às 12:00
Terça à Sexta: 9:00 às 12:00 e das 14:00 às 19:00";-23.024029;-43.490481;"Domingo:	07:30h, 10:00h e 19:00h
Segunda-feira:	19:00
Quinta-feira:	19:00
Sábado:	18:00";"Dom 9h30 16h30 18h30
Seg 18h30
Qui 18h30
Sab 17h30";"";"saopedrodomar@hotmail.com";"Rio de Janeiro";"prNpn";NULL;"";"2014-11-15 18:05:36"
258;"Paróquia São Rafael Arcanjo";"Pe. Alberto Gonzaga de Almeida";"Rua Paratinga, s/nº";"Vista Alegre";"Rio de Janeiro";"RJ";"Brasil";"21230-770";"(21) 3391-1447";"";-22.83083;-43.318382;"Seg a Sex 07:30
Sab 18:00
Dom 07:00 09:00 19:00";"";"";"";"Rio de Janeiro";"SB8FK";NULL;NULL;"2013-05-25 17:03:51"
259;"Paróquia de São Roque";"Pe. Tadeusz Domanski, SAC";"Rua Namur, 373";"Vila Valqueire";"Rio de Janeiro";"RJ";"Brasil";"21330-600";"(21) 2453-0271";"Secretaria:
Segunda, Quarta, Quinta e Sexta: das 08:00 às 11:00 e das 15:00 às 17:00
Terças-feiras: não há expediente";-22.882503;-43.359738;"Seg Qua Qui Sex 7:00 19:00
Sab 17h e 19:00
Dom 07:00 08:30 10:00 19:00";"";"http://saoroque.info/";"";"Rio de Janeiro";"4User";NULL;NULL;"2013-10-03 10:41:54"
260;"São Sebastião";"Pe. Alexander Prata de Oliveira";"Praça Manágua, 1";"Bento Ribeiro";"Rio de Janeiro";"RJ";"Brasil";"21550-520";"(21) 2450-1366";"";-22.86061;-43.363512;"seg, qua, qui, sexta 19h
sáb 18:30
dom 07h, 9:30 18:30";"";"";"";"Rio de Janeiro";"god4O";NULL;"";"2014-08-16 13:13:12"
261;"São Sebastião";"Pe. Lindenberg Freitas Muniz";"Av. Duque de Caxias, 760";"Vila Militar - Deodoro";"Rio de Janeiro";"RJ";"Brasil";"21615-220";"(21) 2457-4303";"";-22.860296;-43.391093;"Ter a Sex 19:00
Sab 17:00
Dom 08:00 19:00";"Qua Qui Dom 18:00";"";"";"Rio de Janeiro";"J8NTv";NULL;NULL;"2013-01-12 13:29:42"
262;"São Sebastião";"Côn. Manuel Eugenio Amorim Rosa";"Rua Parimá, 58";"Parada de Lucas";"Rio de Janeiro";"RJ";"Brasil";"21250-430";"(21) 2560-1012";"";-22.819159;-43.303399;"";"";"http://geocities.yahoo.com.br/saosebastiaodelucas";"";"Rio de Janeiro";"vS7tS";NULL;NULL;"2013-01-11 18:32:26"
263;"Paróquia São Sebastião";"Pe. Ademir Martini, SDV";"Rua Paranapanema, 377";"Olaria";"Rio de Janeiro";"RJ";"Brasil";"21073-185";"(21) 2560-5163";"";-22.8533776;-43.2690114;"Dom 7h 9h e 19h
Seg 19h
1ª Sex 7h";"Sábado das 09h às 11h.";"http://www.pssolaria.com.br/";"secretaria@pssolaria.com.br";"Arquidiocese de São Sebastião do Rio de Janeiro";"XlsIz";NULL;"";"2015-10-15 10:13:41"
264;"Santuário Basílica de São Sebastião";"Pe. Fr. José William Corrêa de Araújo, OFMCap";"Rua Haddock Lobo, 266";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20260-142";"(21) 2204-7900";"";-22.919383;-43.214674;"Seg 18:00
Ter Qui Sex 07:00 09:00 18:00
Qua 07:00 09:00 19:00
Sab 07:00 09:00 17:00
Dom 07:00 08:30 11:30 18:00 19:30";"segunda a sábado das 8h às 12hs e das 14h às 18h";"http://www.igrejadoscapuchinhos.org.br";"";"Rio de Janeiro";"A5ciW";NULL;"";"2016-10-05 21:26:21"
265;"São Sebastião";"Pe. Francisco Reinaldo Gonçalves Oliveira";"Estrada dos Bandeirantes, 24.264";"Vargem Grande";"Rio de Janeiro";"RJ";"Brasil";"22785-090";"(21) 2428-1713";"";-22.979334;-43.49165;"Seg Qua Qui Sex 08:00
Sab 07:30
Dom 07:30 19:00";"";"";"";"Rio de Janeiro";"mPN83";NULL;NULL;"2012-12-29 13:22:16"
266;"São Sebastião";"Pe. José Fernando Manguer, MIC";"Praia da Olaria, 607";"Cocotá - Ilha do Governador";"Rio de Janeiro";"RJ";"Brasil";"21910-290";"(21) 3396-5144";"";-22.80528;-43.181345;"Seg a Sex 08:00 19:00
Sab 08:00 18:00
Dom 07:00 10:00 19:00";"Sex 15:00 as 18:00";"";"";"Rio de Janeiro";"Oj7Xa";NULL;NULL;"2012-12-29 13:22:16"
267;"São Sebastião e Santa Cecília";"Pe. Felipe Lime";"Praça da Fé, s/n";"Bangu";"Rio de Janeiro";"RJ";"Brasil";"21810-020";"(21) 2401-8448";"";-22.881908;-43.464673;"Ter Qua Sex Sab 08:00
Dom 07:00 09:30 18:00";"";"";"";"Rio de Janeiro";"12rx7";NULL;"";"2015-07-10 13:25:45"
268;"São Tiago";"Côn. José dos Santos Almeid";"Praça 24 de Outubro, 165";"Inhaúma";"Rio de Janeiro";"RJ";"Brasil";"20765-180";"(21) 2594-3646";"";-22.873248;-43.281774;"Domingo 7h 8h30 10h e 18h30
Seg 18h (Pelas Almas)
Ter 7h
Qua a Sex 19h
Qui 15h (Adoração Eucarística)
Sábado 16h
1º Sábado 9h (Em desagravo ao Imaculado Coração de Maria)";"Qua a Sex das 18h às 19h
Sábado das 9h30 às 11h";"";"";"Rio de Janeiro";"dMcMe";NULL;"";"2015-10-09 09:42:57"
269;"Paróquia São Tiago Apóstolo";"Pe. Severino Antônio Martini";"Rua Baronesa de Uruguaiana, 42";"Lins de Vasconcelos";"Rio de Janeiro";"RJ";"Brasil";"20710-310";"(21) 2501-0599";"";-22.910657;-43.276871;"Sab 17h";"";"";"";"Rio de Janeiro";"FgMmB";NULL;NULL;"2013-09-20 11:51:57"
270;"São Vicente de Paulo";"Pe. Marco Túlio de Castro Carvalho";"Av. Álvares da Rocha, 53";"Engenho da Rainha";"Rio de Janeiro";"RJ";"Brasil";"20761-310";"(21) 3272-5361";"";-22.8699446;-43.2963763;"Seg 19:00
Ter Qua Qui Sab 18:00
Dom 07:30 10:00 18:00";"";"https://www.facebook.com/ParoquiaSaoVicenteDePaulo.ER";"p.svp.er.1@hotmail.com";"Rio de Janeiro";"s07Bi";NULL;"";"2015-02-27 18:37:55"
271;"São Vicente de Paulo";"Pe. Sérgio Ricardo da Rosa Viana";"Rua César Múzio, 317";"Vicente de Carvalho";"Rio de Janeiro";"RJ";"Brasil";"21371-020";"(21) 2481-5492";"";-22.85445;-43.316897;"";"";"";"";"Rio de Janeiro";"UJrbF";NULL;NULL;"2013-01-11 18:32:26"
272;"Paróquia Senhor Bom Jesus do Monte";"Pe. José Carlos dos Passos";"Rua dos Tamoios, 45";"Ilha de Paquetá";"Rio de Janeiro";"RJ";"Brasil";"20397-010";"(21) 3397-0270";"";-22.761107;-43.107428;"Seg a Sex 08:00
Sab 18:00
Dom 10:30 18:00";"";"";"";"Rio de Janeiro";"6dc0m";NULL;NULL;"2013-06-16 18:35:38"
273;"Senhor do Bonfim";"Pe. Marcílio Caetano do Nascimento";"Praça Dom Justino, s/n";"Cidade Alta - Cordovil";"Rio de Janeiro";"RJ";"Brasil";"21010-640";"(21) 3137-3453";"";-22.8202;-43.294301;"";"";"";"";"Rio de Janeiro";"ixMQJ";NULL;NULL;"2013-01-11 18:32:26"
278;"Capelania Pessoal para os Imigrantes Espanhóis e Filhos (Agregadoria Laboral Embaixada da Espanha)";"Capelão: Pe. José Martinez Fernandez";"Av. Lauro Müller, 116/1608";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22290-160";"(21) 2543-3158";"";-22.956572;-43.176394;"";"";"";"";"Rio de Janeiro";"oY6Ty";NULL;NULL;"2013-01-11 17:56:30"
280;"Nossa Senhora de Lourdes (Basílica Menor)";"Pe. Valtemario S. Frazão Jr.";"Av. 28 de Setembro, 200";"Vila Isabel";"Rio de Janeiro";"RJ";"Brasil";"20551-031";"(21) 2568-3821";"Todo dia 11: Benção dos Enfermos e distribuição da milagrosa água de Lourdes às 16h

SECRETARIA
de  2ª à 6ª feira, das 7h:30 às 11h:30 e 15h às 19h";-22.914818;-43.241641;"Seg a Sex 7h30 19h00 
Sáb 7h30 e 16h00
Dom 7h00 9h30 17h00 19h00";"terça-feira a sexta-feira das 18h às 19h";"http://www.nsl.org.br";"";"Rio de Janeiro";"3BbJ2";NULL;"";"2016-10-05 21:42:40"
676;"Nossa Senhora do Líbano";"Mons.  Roger Barakat, MLM";"Rua Conde de Bonfim, 638";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20520-055";"(21) 2208-4846";"";-22.9313327;-43.2389406;"Segunda a sexta 8:00, 18:00

Sábado 8:00, 17:00

Domingo 8:30, 10:00, 11:30 e 18:00";"";"";"";"Eparquia Maronita";"nK2No";NULL;NULL;"2012-12-29 13:22:16"
679;"Paróquia Divino Espírito Santo";"";"Rua Estácio de Sá, 167";"Estácio de Sá";"Rio de Janeiro";"RJ";"Brasil";"20211-270";"(21) 2273-3648";"";-22.9138286;-43.2039532;"Dom 7h30 9h 11h";"";"";"";"Rio de Janeiro";"eHHcP";NULL;NULL;"2013-09-09 12:37:39"
680;"Santuário Arquidiocesano de Nossa Senhora das Graças da Medalha Milagrosa";"Pe. Luiz de Oliveira Campos";"Rua Dr. Satamini, 333";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20270-233";"(21) 2563-9496, (21) 2563-9492, (21) 2563-9497";"Anexo ao Hospital São Vicente de Paula";-22.916706;-43.2134804;"domingo 08h30, 10h00 18h
domingo 18h00 (Com intenções comunitárias)
segunda-feira a sábado 07h00
segunda-feira 19h30 (Com a novena perpétua de Nossa Senhora das Graças da Medalha Milagrosa)
Dia 27 19h30 (Com a novena perpétua de Nossa Senhora das Graças da Medalha Milagrosa)";"terça-feira e quinta-feira 09h00 às 12h00, 14h00 às 17h00 (Outros dias a combinar)";"http://www.asvp.org.br";"siteprovinciadorio@gmail.com";"Rio de Janeiro";"Gb21w";NULL;"2ª feira: 10:00 às 18:00h;
3ª a 6ª: 08:30 às 18:00h e aos sábados das 09:00 às 12:00h;";"2016-08-28 21:30:13"
681;"Capela Senhor Bom Jesus do Calvário da Via Sacra";"Mons. José Anchieta Costa Carvalho";"Rua Conde de Bonfim, 48";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20520-053";"(21) 2568-9820, (21) 2254-4425";"Existem outros horários de Missa durante a semana, mas não são fixos, dependem de marcação de Missas.";-22.9233511;-43.2230422;"Seg 18h
Domingo 8h, 9h, 10h";"";"";"";"Rio de Janeiro";"sumRT";NULL;NULL;"2013-04-01 09:27:42"
1008;"Nossa Senhora de Schoenstatt";"";"Estrada dos Bandeirantes, 13833";"Jacarepaguá";"Rio de Janeiro";"RJ";"Brasil";"22783-116";"(21) 2442-1072";"";-22.96569;-43.4100726;"domingos 11h30";"";"http://www.santuarios.schoenstatt.de/db_user/cms_db_santuarios_detail1.php?sprache=pt&vid=152";"";"Rio de Janeiro";"z4Z6W";NULL;NULL;"2013-05-03 11:41:10"
1087;"Igreja São Tomé";"";"Av. Nova Iorque, 348";"Bonsucesso";"Rio de Janeiro";"RJ";"Brasil";"21041-040";"(21) 2280-7075";"";-22.8647377;-43.251289;"Domingo, Segunda, Quinta 18h";"";"";"";"Rio de Janeiro";"oEhdZ";NULL;NULL;"2013-01-05 23:22:49"
1232;"Paróquia São Benedito";"Pe. Marcos Andrade da Silva";"Av. Areia Branca, 1460";"Santa Cruz";"Rio de Janeiro";"RJ";"Brasil";"23550-740";"(21) 3395-3024";"Confissões antes e depois da Santa Missa quando necessário.";-22.9383762;-43.686369;"Sábado 18h 
Domingo 07h
1o Domingo 09h 
5o Domingo 9h
Domingo 18h 
 2º Domingo 09h (Capela S. Miguel e Sta. Luzia)
3º Domingo 09h (Capela N.S de Fátima e S. João Batista)
1º domingo 10:30 (Capela Nossa Senhora Aparecida)
3º domingo 10:30 (Capela Nossa Senhora Aparecida)
4º Domingo 09h (Capela S. Francisco de Assis)";"Quarta-feira 15h as 17:30
Sexta-Feira 10h as 12h e 15h as 17h";"";"";"Rio de Janeiro";"QQFLk";NULL;NULL;"2013-10-03 11:10:32"
1684;"Igreja Ordem Terceira Nossa Senhora do Monte do Carmo";"";"Rua Primeiro de Março, 6";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20011-020";"(21) 2242-4828";"";-22.9029982;-43.1753454;"Dia 16/07 9h, 10h, 11h (Festa de Nossa Senhora do Carmo)";"";"http://www.igrejanscarmorj.com.br";"";"Rio de Janeiro";"mObUK";NULL;NULL;"2013-04-17 11:29:50"
1685;"Mosteiro de São Bento";"Dom Paulo Henrique (Prior)";"Rua Dom Gerardo, 68";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20090-030";"(21) 2206-8100";"O Mosteiro está aberto diariamente no horário das 7:00 às 18:00 h.
Exige-se traje adequado para ingressar no templo, pois este é um lugar sagrado, casa de Deus.
A clausura do Mosteiro não é aberta à visitação, com exceção de alguns dias como Corpus Christi e Dia de Finados, onde os fiéis têm acesso somente ao claustro.";-22.8978865;-43.179659;"Seg a Sab 7:30 (Missa conventual com canto gregoriano)

Dom 10h (Missa conventual solene com canto gregoriano) 
Dom 18h10";"Seg a Sab de 7:00 as 18:00
Dom de 7:00 as 18:00";"http://www.osb.org.br";"";"Rio de Janeiro";"OiLtr";NULL;NULL;"2013-01-11 15:49:14"
2159;"Igreja Sagrado Coração de Jesus";"";"Rua Marquês de São Vicente, 225";"Gávea";"Rio de Janeiro";"RJ";"Brasil";"22451-041";"(21) 3527-1001";"Dentro da PUC-Rio";-22.9782071;-43.233428;"Seg a Sex: 12:00h
Domingo: 18:00h 19:15h 20:30h
Domingo 11h (Na PUC-RJ)";"";"";"";"Rio de Janeiro";"LhB69";NULL;"";"2014-08-16 13:26:53"
3143;"Paróquia Italo-Albanesa Católica de Nossa Senhora Aparecida";"Pe. Atanásio Acuursi";"Rua Marechal Bittencourt, 112";"Riachuelo";"Rio de Janeiro";"RJ";"Brasil";"20950-001";"(21) 2261-9716";"Missa em Grego, Italiano e Português.";-22.9040711;-43.2561481;"";"";"";"";"Ordinariato Fiéis de Rito Oriental";"V7mJt";NULL;NULL;"2013-05-06 12:38:17"
4172;"Igreja de Santo Inácio";"";"Rua São Clemente, 226";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22260-000";"(21) 3184-6200";"A missa das 19h15 no domingo não ocorre durante as férias escolares (dezembro a fevereiro e no mês de julho).

As confissões também podem ser agendadas na secretaria.";-22.9497306;-43.1899272;"Segunda a sexta 12h05 e 18h
sáb 7h 18h
Domingo 8h, 11h, 18h e 19h15";"Segunda a sexta 12h05
Segunda a sexta 18h (Depois das missas)
Sab 7h
Sab 18h (Depois das missas)
Domingo 8h, 11h, 18h 
Domingo 19h15 (Depois das missas)";"http://www.santoinacio-rio.com.br/";"";"Rio de Janeiro";"St44a";"IIvTp";"";"2015-02-07 20:21:06"
4531;"Igreja da Irmadade da Santa Cruz dos Militares";"";"Rua Primeiro de Março, 36";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20010-000";"(21) 2509-3878";"Visitas guiadas: Segunda a Sexta-feira 9h às 16h
Sábados: 9h às 14h";-22.9022287;-43.1759246;"segunda-feira 12:00
quarta-feira 12:00
sextas-feiras 12:00
sábados 12:00";"";"http://www.irmandade.com.br";"iscm@terra.com.br";"Ordinariato Militar";"LEnuf";NULL;"";"2014-05-16 12:31:25"
4532;"Capela São Francisco";"Pe. João Paulo";"Rua Paulo Sérgio, nº 1";"Campo Grande";"Rio de Janeiro";"RJ";"Brasil";"23088-290";"(21) 3404-0786";"";-22.8852294;-43.5475104;"Sábado 18h
Domingo 17h";"";"http://www.igrejasantana.org.br/";"secretaria@igrejasantana.org.br";"Rio de Janeiro";"xYYKC";"20WeZ";NULL;"2013-04-30 11:05:34"
4646;"Igreja Nossa Senhora do Bom Parto";"";"Rua Rodrigo Silva 7";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20011-040";"(21) 2292-8892";"";-22.9053374;-43.1771274;"Seg a Sex 8h 12h 13h30 17h 18h30";"";"";"";"Rio de Janeiro";"PrtGs";NULL;NULL;"2013-05-01 10:15:15"
4923;"Paróquia São Basílio e Nossa Senhora do Perpétuo Socorro";"Mons. George Khoury";"Rua República do Líbano, 17";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20061-030";"(21) 2242-5101";"Trata-se de uma paróquia de rito oriental, pertencente à Igreja Católica Greco-Melquita.";-22.9076127;-43.1857953;"segunda a sexta 12h (rito latino)
domingo 9h 
Dom 11h (rito bizantino)";"";"http://www.paroquiasaobasiliorj.com.br/";"";"Eparquia Melquita Grega - São Paulo";"c6FLJ";NULL;NULL;"2013-09-09 11:19:59"
5006;"Igreja da Penha - Venerável Irmandade de Nossa Senhora da Penha de França";"Pe. Serafim Fernandes";"Largo da Penha, 19";"Penha";"Rio de Janeiro";"RJ";"Brasil";"21070-560";"(21) 3219-6262";"";-22.84386;-43.275018;"Qua a sábado 8h
Seg 8h
Domingos:  7h 8:30 10h e 16h";"";"http://www.santuariopenhario.org.br/";"faleconosco@santuariopenhario.org.br";"Rio de Janeiro";"uXNWU";NULL;NULL;"2013-05-10 11:59:20"
5007;"Igreja da Glória do Outeiro";"Mons. Sérgio Costa Couto";"Praça Nossa Senhora da Glória, 135/204";"Glória";"Rio de Janeiro";"RJ";"Brasil";"22211-110";"(21) 2225-2869, (21) 2557-4600, (21) 2557-6908";"";-22.921426;-43.1753629;"Domingo 9h
Domingo 11h
1o Sábado 9h (Rito Romano Extraordinário)";"";"http://outeirodagloria.org.br";"irmandade@outeirodagloria.org.br";"Rio de Janeiro";"Wr7w1";NULL;NULL;"2013-05-10 12:05:17"
5008;"Igreja de Nossa Senhora do Rosário e São Benedito dos Homens Pretos";"";"Rua Uruguaiana, 77";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20050-095";"";"";-22.9039712;-43.1803565;"Segunda, terça, quartas e sextas  8h, 12h e 16h
Quintas  8h e 12h
Sábados 12h
1o Domingo 11h";"";"";"";"Rio de Janeiro";"9AsLY";NULL;NULL;"2013-07-02 11:44:16"
5009;"Igreja da Venerável Ordem de Nossa Senhora da Conceição e Boa Morte";"";"Rua do Rosário, s/n";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20041-002";"(21) 2252-9535, (21) 2252-7488";"Missas variáveis diariamente, dependendo de marcação na secretaria.";-22.90316;-43.178634;"Terça 10h
Sábado 11:45";"";"";"";"Rio de Janeiro";"lUcl5";NULL;NULL;"2013-06-11 15:01:18"
5036;"Capela Nossa Senhora da Conceição (Hospital Gaffrée e Guinle)";"Pe. Fr. Fabio Magno de Castro Araújo, OCD";"Rua Mariz e Barros, 755";"Tijuca";"Rio de Janeiro";"RJ";"Brasil";"20270-001";"(21) 2228-8969";"";-22.9156774;-43.2212801;"sextas 15h
domingos 10h";"";"http://basilicasantateresinha.org.br";"";"Rio de Janeiro";"S5psS";"BsjQ4";"";"2014-04-24 10:42:38"
5037;"Capela São José";"Pe. Fr. Fabio Magno de Castro Araújo, OCD";"Rua Hilário Ribeiro, 205";"Praça da Bandeira";"Rio de Janeiro";"RJ";"Brasil";"20270-160";"(21) 2569-8904";"- Batismo: último domingo de cada mês, às 17 horas 
- Catequese de crianças: sábados, às 9h30 
- Catequese de adultos: sextas-feiras, às 19 horas 
- Pastoral da Criança: todo 3º domingo de cada mês, das 11h às 12h 
- Leitura da Palavra e Adoração ao Santíssimo: segundas-feiras, das 15h30 às 17h 
- Adoração ao Santíssimo: quintas e sextas-feiras, das 9h30 às 11h e sábados, das 16h às 17h 
- Momento de louvor e oração: terças-feiras, às 19h";-22.90881;-43.216602;"Domingos 17h";"";"http://www.basilicasantateresinha.org.br/";"";"Rio de Janeiro";"4PaHz";"BsjQ4";"";"2014-04-24 10:43:17"
5039;"Capela do Colégio Santo Amaro";"";"R. Dezenove de Fevereiro, 172";"Botafogo";"Rio de Janeiro";"RJ";"Brasil";"22280-030";"";"Quando a Missa é às 6h00 a entrada é por um portão na rua General Polidoro.";-22.9544453;-43.1851244;"Seg a Sex 6h00
Sab 7h
Dom 7h15";"";"";"";"Rio de Janeiro";"J3573";NULL;NULL;"2013-05-15 11:21:24"
5132;"Santuário Cristo Redentor do Corcovado (Capela N. S. Aparecida)";"";"Rua Cosme Velho, 513";"Cosme Velho";"Rio de Janeiro";"RJ";"Brasil";"22241-090";"(21) 3874-1568, (21) 2205-1045, (21) 2558-1329";"Capela aos pés da estátua do Cristo Redentor no morro do Corcovado.";-22.95191;-43.210423;"Seg, Ter, Qua, Qui, Sex, Sáb, Dom 10h 16h";"";"";"";"Rio de Janeiro";"mfhPY";NULL;"";"2014-03-14 12:40:17"
7209;"Capela Nossa Senhora Aparecida";"Pe. Robert Józef Chrzaszcz";"Rua Araticum, 515";"Anil";"Rio de Janeiro";"RJ";"Brasil";"22753-501";"(21) 2436-9054";"";-22.9569511;-43.3322863;"Sábado: 16h30
Domingo: 17h30
Segunda e Quinta: 18h";"";"http://www.santaluziagardenia.org.br";"aparecida@santaluziagardenia.org.br";"Rio de Janeiro";"SFUk3";"XQFec";NULL;"2013-05-29 15:17:07"
7210;"Comunidade Católica Shalom";"";"Rua Bento Lisboa, 112";"Catete";"Rio de Janeiro";"RJ";"Brasil";"22221-011";"(21) 3251-4831";"";-22.9282012;-43.1793588;"Sexta   18:30
Sábado  19:00
Domingo 18:00";"Sexta  15:00";"https://www.facebook.com/shalomrio?fref=ts";"";"Rio de Janeiro";"4ZF9a";NULL;NULL;"2013-05-31 09:52:34"
7770;"Igreja da Ordem Terceira de São Francisco da Penitência";"";"Largo da Carioca, 5";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20050-008";"(21) 2262-0197";"";-22.907297;-43.178972;"";"";"http://www.conventosantoantonio.org.br/vot/";"";"Rio de Janeiro";"AwRle";NULL;NULL;"2013-06-14 17:23:10"
7771;"Igreja da Ordem Terceira dos Mínimos de São Francisco de Paula";"";"Largo de São Francisco de Paula";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20051-070";"(21) 2509-0069";"";-22.9051756;-43.1808447;"Segunda a sexta 12h
Dom 11h";"";"";"";"Rio de Janeiro";"nGCBB";NULL;"";"2016-10-21 12:11:35"
7772;"Convento de Santo Antônio";"Frei Vitório Mazzuco Filho";"Largo da Carioca, s/n";"Centro";"Rio de Janeiro";"RJ";"Brasil";"20050-020";"(21) 2262-0129, (21) 2262-1201";"";-22.90722;-43.178979;"Segunda, quarta, quinta e sexta: 8h00, 9h00, 10h00, 11h, 12h30, 18h00
Terças:  7h00, 8h00, 9h00, 10h00, 11h00, 12h00, 15h00, 17h00, 18h00
Sábados 8h00, 9h00 e 10h00
Domingos 10h00";"Seg das 8h00 as 18h00
Qua a Sex das 8h00 as 18h00
terças: das 7h00 as 18h
sábados das 8h00 às 11h00 e das 15h30 às 16h30";"http://www.conventosantoantonio.org.br";"conventorj@franciscanos.org.br";"Rio de Janeiro";"PZwai";NULL;NULL;"2013-06-14 22:09:12"
